Frame,Time,Marker 1 X,Marker 1 Y,Marker 1 Z,Marker 2 X,Marker 2 Y,Marker 2 Z,Marker 3 X,Marker 3 Y,Marker 3 Z,Marker 4 X,Marker 4 Y,Marker 4 Z,Marker 5 X,Marker 5 Y,Marker 5 Z,Marker 6 X,Marker 6 Y,Marker 6 Z
76,0.633333,-0.008289,0.038974,0.329672,-0.005989,0.035286,0.229698,-0.008022,0.037364,0.277617,-0.004661,0.035518,0.211116,-0.00569,0.037121,0.166351,-0.001922,0.03811,0.113894
77,0.641667,-0.008289,0.038978,0.329676,-0.00599,0.03529,0.229698,-0.008023,0.03737,0.277617,-0.004664,0.035522,0.211117,-0.005688,0.037123,0.166355,-0.001921,0.038103,0.113896
78,0.65,-0.008287,0.038979,0.329673,-0.00599,0.035284,0.229699,-0.00802,0.037364,0.277617,-0.004662,0.035514,0.211116,-0.00569,0.037117,0.166352,-0.001923,0.038114,0.113889
79,0.658333,-0.008288,0.038974,0.329671,-0.005987,0.035288,0.229693,-0.008022,0.037368,0.277614,-0.004663,0.035516,0.211114,-0.005689,0.037121,0.166351,-0.001921,0.038109,0.113893
80,0.666667,-0.00829,0.038975,0.329664,-0.005985,0.035289,0.22969,-0.00802,0.03736,0.27761,-0.004666,0.035514,0.211107,-0.005694,0.037115,0.166343,-0.001922,0.038108,0.113889
81,0.675,-0.008293,0.038973,0.329661,-0.005991,0.035282,0.229686,-0.00803,0.037359,0.277602,-0.004666,0.03552,0.211104,-0.005692,0.037115,0.166341,-0.001921,0.03811,0.113881
82,0.683333,-0.008293,0.038969,0.329656,-0.00599,0.035283,0.229682,-0.008025,0.037363,0.2776,-0.004669,0.035515,0.2111,-0.005694,0.03712,0.166336,-0.001927,0.038097,0.113884
83,0.691667,-0.008293,0.038971,0.329658,-0.005992,0.035284,0.22968,-0.008026,0.037355,0.2776,-0.00467,0.035508,0.211097,-0.005697,0.037117,0.166336,-0.001922,0.038097,0.11388
84,0.7,-0.008297,0.038975,0.329663,-0.005992,0.035283,0.229682,-0.008027,0.037356,0.277601,-0.004669,0.035512,0.211098,-0.005692,0.037119,0.166336,-0.001931,0.038097,0.11388
85,0.708333,-0.008297,0.038972,0.329664,-0.00599,0.035286,0.229685,-0.00803,0.037361,0.277603,-0.00467,0.035507,0.211105,-0.005697,0.037117,0.166343,-0.001931,0.038099,0.113887
86,0.716667,-0.008294,0.038973,0.329667,-0.005993,0.035283,0.229692,-0.008025,0.037362,0.277611,-0.004668,0.035514,0.211105,-0.005693,0.037118,0.16635,-0.001931,0.038108,0.11389
87,0.725,-0.008294,0.038979,0.329671,-0.005992,0.035286,0.229698,-0.008026,0.037363,0.277615,-0.004667,0.03552,0.211115,-0.005693,0.037125,0.16635,-0.001925,0.038102,0.113898
88,0.733333,-0.008292,0.038982,0.329674,-0.005988,0.035288,0.2297,-0.00802,0.037367,0.277615,-0.004664,0.035519,0.211115,-0.005694,0.037119,0.166355,-0.001919,0.03811,0.1139
89,0.741667,-0.00829,0.038976,0.329677,-0.005989,0.035289,0.229702,-0.008023,0.037366,0.277617,-0.004666,0.03552,0.211121,-0.005695,0.037123,0.166356,-0.001925,0.038112,0.113896
90,0.75,-0.008293,0.03898,0.329672,-0.005987,0.035287,0.229697,-0.00802,0.037368,0.277614,-0.004662,0.035521,0.211114,-0.005695,0.037126,0.166352,-0.001925,0.038115,0.113899
91,0.758333,-0.008292,0.038977,0.329665,-0.005988,0.035287,0.229694,-0.008024,0.037363,0.277612,-0.004663,0.035518,0.211109,-0.005692,0.037119,0.16635,-0.001925,0.038101,0.113887
92,0.766667,-0.008292,0.038977,0.329661,-0.00599,0.035283,0.229688,-0.00802,0.037367,0.277605,-0.004667,0.035511,0.211103,-0.005692,0.037116,0.166345,-0.001921,0.038107,0.113889
93,0.775,-0.008292,0.038967,0.329661,-0.005991,0.035281,0.229684,-0.008022,0.037359,0.277604,-0.004665,0.035509,0.2111,-0.005696,0.037117,0.166337,-0.001923,0.0381,0.113883
94,0.783333,-0.008294,0.03897,0.329657,-0.005991,0.03528,0.229682,-0.008025,0.037359,0.277599,-0.004668,0.035514,0.211099,-0.005698,0.037121,0.166334,-0.001919,0.038099,0.113879
95,0.791667,-0.008295,0.038972,0.329657,-0.00599,0.03528,0.229682,-0.008025,0.037359,0.277603,-0.00467,0.03551,0.2111,-0.005695,0.037116,0.166335,-0.001925,0.038093,0.11388
96,0.8,-0.008296,0.038972,0.329656,-0.005988,0.035283,0.229686,-0.008023,0.037359,0.277604,-0.004666,0.035511,0.211101,-0.005693,0.037116,0.166338,-0.001927,0.038095,0.113881
97,0.808333,-0.00829,0.038974,0.329665,-0.00599,0.035283,0.229689,-0.008026,0.037362,0.277605,-0.004665,0.035518,0.211106,-0.005691,0.037121,0.166345,-0.00192,0.038109,0.113886
