Frame,Time,Marker 1 X,Marker 1 Y,Marker 1 Z,Marker 2 X,Marker 2 Y,Marker 2 Z,Marker 3 X,Marker 3 Y,Marker 3 Z,Marker 4 X,Marker 4 Y,Marker 4 Z,Marker 5 X,Marker 5 Y,Marker 5 Z,Marker 6 X,Marker 6 Y,Marker 6 Z
49,0.408333,0.022679,0.032393,0.147784,0.029632,0.039535,0.265655,0.026143,0.036939,0.214272,0.024459,0.03298,0.165623,0.02244,0.038243,0.049473,0.020069,0.035312,0.102675
50,0.416667,0.022676,0.032392,0.147783,0.029632,0.03954,0.265656,0.026089,0.036997,0.21424,0.024456,0.032984,0.165619,0.022438,0.038255,0.049474,0.02007,0.035324,0.102683
51,0.425,0.022676,0.0324,0.14779,0.029631,0.039545,0.265658,0.02609,0.037,0.214245,0.024454,0.032979,0.165625,0.022438,0.038235,0.04948,0.020069,0.035323,0.102676
52,0.433333,0.02268,0.032391,0.147791,0.029631,0.039541,0.265655,0.026086,0.036991,0.214236,0.02446,0.032979,0.165624,0.022443,0.038244,0.049475,0.020084,0.035278,0.102719
53,0.441667,0.022676,0.032403,0.147793,0.029631,0.03955,0.265656,0.026086,0.036998,0.214242,0.024458,0.032986,0.165629,0.022437,0.038258,0.049476,0.020064,0.035322,0.102683
54,0.45,0.022679,0.032407,0.14779,0.029631,0.039546,0.265658,0.02608,0.036995,0.214231,0.024461,0.032985,0.165626,0.022441,0.038261,0.049475,0.02007,0.035322,0.102688
55,0.458333,0.022679,0.032392,0.147789,0.029632,0.039544,0.265658,0.026088,0.036993,0.21424,0.024457,0.03298,0.16562,0.022434,0.038251,0.049474,0.020069,0.035322,0.102682
56,0.466667,0.022681,0.0324,0.147785,0.029633,0.039544,0.265657,0.026088,0.036995,0.214238,0.024461,0.032985,0.165619,0.022437,0.038247,0.049477,0.02008,0.03529,0.102718
57,0.475,0.022679,0.032395,0.147785,0.029632,0.039538,0.265655,0.02609,0.036992,0.214236,0.024459,0.032977,0.165621,0.022439,0.03824,0.049467,0.020085,0.035281,0.102717
58,0.483333,0.022678,0.032397,0.147786,0.029631,0.039541,0.265654,0.026087,0.036994,0.214235,0.024456,0.032985,0.165622,0.022436,0.038248,0.049478,0.020068,0.035318,0.102674
59,0.491667,0.02268,0.032397,0.147787,0.029631,0.03954,0.265655,0.026089,0.036999,0.214239,0.024458,0.032986,0.165623,0.022445,0.038246,0.049473,0.020083,0.035284,0.102715
60,0.5,0.022678,0.032398,0.147786,0.029631,0.039541,0.265655,0.026091,0.036989,0.214238,0.024458,0.032979,0.165625,0.022435,0.03824,0.049473,0.020071,0.035316,0.102679
61,0.508333,0.022676,0.032406,0.147789,0.029633,0.039543,0.265659,0.026089,0.036995,0.21424,0.024457,0.032982,0.165624,0.022437,0.038254,0.049475,0.02007,0.035322,0.10268
62,0.516667,0.022681,0.032396,0.147791,0.029634,0.039537,0.265659,0.026086,0.036996,0.21424,0.02446,0.032984,0.165628,0.022436,0.038253,0.049476,0.02007,0.035323,0.10268
63,0.525,0.022675,0.032394,0.147793,0.029634,0.039538,0.265661,0.026088,0.036993,0.214242,0.02446,0.032982,0.16563,0.022439,0.038241,0.049474,0.020072,0.03532,0.102684
64,0.533333,0.02268,0.0324,0.147794,0.029633,0.039542,0.265662,0.026088,0.036993,0.214246,0.024458,0.032984,0.165627,0.022438,0.038242,0.049479,0.020069,0.035319,0.102686
65,0.541667,0.022678,0.032394,0.147793,0.029636,0.039542,0.265662,0.026089,0.037,0.214246,0.024462,0.032981,0.165629,0.022445,0.038247,0.049483,0.020074,0.035319,0.102684
66,0.55,0.022677,0.032401,0.147795,0.029634,0.039543,0.26566,0.026086,0.036997,0.214239,0.02446,0.032983,0.165628,0.02243,0.038254,0.049475,0.020065,0.035316,0.102684
67,0.558333,0.022676,0.032399,0.147791,0.029634,0.039543,0.265658,0.026087,0.037,0.214239,0.024453,0.032985,0.165623,0.022431,0.038246,0.049475,0.020064,0.035319,0.102681
68,0.566667,0.022674,0.032389,0.147787,0.029635,0.039538,0.265657,0.026088,0.036996,0.214239,0.024462,0.032982,0.165626,0.022442,0.038254,0.049473,0.020068,0.035318,0.102674
69,0.575,0.02268,0.032394,0.147788,0.029634,0.039545,0.265653,0.026087,0.037004,0.214237,0.024459,0.032979,0.165619,0.022444,0.038247,0.049475,0.020072,0.035324,0.102681
70,0.583333,0.022682,0.032396,0.147786,0.029635,0.039538,0.265654,0.026145,0.036945,0.21427,0.024459,0.032986,0.16562,0.022434,0.038227,0.049475,0.020081,0.035282,0.102712
71,0.591667,0.022676,0.032395,0.147782,0.029634,0.039542,0.265655,0.026092,0.036995,0.214237,0.02446,0.032981,0.165623,0.022436,0.038227,0.049478,0.02007,0.035312,0.102677
72,0.6,0.022678,0.032404,0.147784,0.029633,0.039548,0.265655,0.026087,0.036999,0.214238,0.024461,0.032986,0.165625,0.022435,0.038238,0.049471,0.020082,0.035288,0.102716
73,0.608333,0.022679,0.032388,0.147785,0.029635,0.039541,0.265657,0.02609,0.036988,0.21424,0.024459,0.032982,0.165623,0.022437,0.038227,0.049473,0.02007,0.035315,0.102679
74,0.616667,0.022679,0.032397,0.147791,0.029634,0.039539,0.265657,0.02609,0.036998,0.214239,0.024462,0.032974,0.165623,0.022433,0.038254,0.049474,0.02008,0.035282,0.102717
75,0.625,0.022681,0.032398,0.14779,0.029634,0.039541,0.265656,0.026091,0.036998,0.214238,0.024459,0.032982,0.165625,0.022435,0.038251,0.049478,0.020082,0.03529,0.102716
