Frame,Time,Marker 1 X,Marker 1 Y,Marker 1 Z,Marker 2 X,Marker 2 Y,Marker 2 Z,Marker 3 X,Marker 3 Y,Marker 3 Z,Marker 4 X,Marker 4 Y,Marker 4 Z,Marker 5 X,Marker 5 Y,Marker 5 Z,Marker 6 X,Marker 6 Y,Marker 6 Z
74,0.616667,0.039347,0.041995,0.235849,0.038313,0.043299,0.190378,0.042173,0.044080,0.071561,0.042137,0.043536,0.166463,0.040917,0.044305,0.116186,0.046896,0.040638,0.279043
75,0.625000,0.039346,0.042002,0.235855,0.038306,0.043295,0.190372,0.042172,0.044076,0.071557,0.042137,0.043537,0.166458,0.040913,0.044295,0.116180,0.046895,0.040639,0.279046
76,0.633333,0.039344,0.041996,0.235851,0.038309,0.043296,0.190374,0.042166,0.044083,0.071561,0.042130,0.043541,0.166465,0.040916,0.044299,0.116181,0.046898,0.040632,0.279045
77,0.641667,0.039343,0.041995,0.235851,0.038306,0.043294,0.190377,0.042171,0.044081,0.071560,0.042130,0.043540,0.166460,0.040913,0.044298,0.116185,0.046898,0.040637,0.279052
78,0.650000,0.039339,0.041998,0.235851,0.038307,0.043292,0.190374,0.042169,0.044083,0.071561,0.042129,0.043536,0.166466,0.040911,0.044307,0.116191,0.046896,0.040633,0.279046
79,0.658333,0.039338,0.041999,0.235852,0.038306,0.043296,0.190382,0.042170,0.044081,0.071566,0.042133,0.043529,0.166470,0.040994,0.044228,0.116233,0.046889,0.040633,0.279043
80,0.666667,0.039342,0.042000,0.235855,0.038306,0.043294,0.190385,0.042171,0.044085,0.071568,0.042132,0.043527,0.166475,0.040914,0.044303,0.116187,0.046896,0.040640,0.279049
81,0.675000,0.039344,0.042004,0.235852,0.038310,0.043301,0.190383,0.042168,0.044083,0.071566,0.042126,0.043540,0.166469,0.040914,0.044301,0.116189,0.046893,0.040640,0.279051
82,0.683333,0.039346,0.042007,0.235858,0.038309,0.043298,0.190387,0.042170,0.044080,0.071565,0.042135,0.043549,0.166475,0.040915,0.044306,0.116190,0.046897,0.040644,0.279053
83,0.691667,0.039345,0.042004,0.235861,0.038309,0.043299,0.190383,0.042172,0.044085,0.071566,0.042136,0.043539,0.166468,0.040912,0.044305,0.116196,0.046898,0.040636,0.279051
