Frame,Time,Marker 1 X,Marker 1 Y,Marker 1 Z,Marker 2 X,Marker 2 Y,Marker 2 Z,Marker 3 X,Marker 3 Y,Marker 3 Z,Marker 4 X,Marker 4 Y,Marker 4 Z,Marker 5 X,Marker 5 Y,Marker 5 Z,Marker 6 X,Marker 6 Y,Marker 6 Z
48,0.4,0.258308,0.074167,0.08883,0.262157,0.071317,0.140164,0.264927,0.065475,0.196166,0.265281,0.062063,0.20972,0.267893,0.054169,0.260412,0.26984,0.050085,0.310276
49,0.408333,0.258312,0.07417,0.088831,0.262158,0.071317,0.140163,0.264924,0.065486,0.196169,0.265283,0.062063,0.209713,0.2679,0.054173,0.260414,0.269846,0.050081,0.310278
50,0.416667,0.25831,0.074163,0.088822,0.262159,0.071316,0.14016,0.264925,0.065475,0.196169,0.265283,0.062063,0.209712,0.267899,0.054167,0.26041,0.269845,0.050084,0.310271
51,0.425,0.258306,0.074165,0.088831,0.262157,0.071315,0.140164,0.264904,0.065492,0.19618,0.265279,0.062063,0.209713,0.267897,0.054171,0.260409,0.269843,0.050083,0.310274
52,0.433333,0.25831,0.074168,0.088829,0.262159,0.071318,0.140158,0.264925,0.065478,0.196165,0.265286,0.062067,0.209713,0.267898,0.054168,0.26041,0.269837,0.050084,0.310273
53,0.441667,0.258312,0.074162,0.088831,0.262157,0.071316,0.140163,0.264898,0.065493,0.196187,0.265279,0.06207,0.209719,0.267896,0.054168,0.260412,0.269842,0.050085,0.310275
54,0.45,0.258313,0.074171,0.088835,0.262157,0.071319,0.140167,0.264929,0.065472,0.196168,0.265284,0.062073,0.209717,0.267901,0.054172,0.260411,0.26984,0.05008,0.310278
55,0.458333,0.25831,0.074168,0.088835,0.262155,0.071321,0.140165,0.264925,0.065473,0.19617,0.265281,0.062069,0.20972,0.267893,0.054167,0.260414,0.269837,0.050082,0.310278
56,0.466667,0.258311,0.074174,0.088837,0.262156,0.07132,0.140168,0.264926,0.065477,0.196167,0.26528,0.06207,0.209721,0.267897,0.05417,0.260415,0.269841,0.050083,0.310283
57,0.475,0.258308,0.074172,0.088837,0.262154,0.071317,0.140166,0.264923,0.065482,0.196174,0.265281,0.062069,0.209721,0.267895,0.05417,0.260417,0.269835,0.050087,0.31028
58,0.483333,0.258308,0.074164,0.088836,0.262153,0.071315,0.140168,0.264924,0.065479,0.196172,0.265284,0.062068,0.20972,0.267898,0.054169,0.260418,0.26984,0.050088,0.310278
59,0.491667,0.258309,0.074167,0.088835,0.262152,0.071314,0.140165,0.26492,0.065478,0.196172,0.265276,0.062067,0.209718,0.267895,0.05417,0.260413,0.26984,0.050086,0.310279
60,0.5,0.258306,0.074166,0.088837,0.262153,0.071316,0.140164,0.264918,0.06547,0.196165,0.265276,0.06207,0.209717,0.267893,0.054169,0.260412,0.269841,0.050082,0.310275
61,0.508333,0.2583,0.074199,0.088812,0.262152,0.071318,0.14016,0.264922,0.065477,0.196165,0.265281,0.062066,0.209717,0.267892,0.054169,0.260409,0.269835,0.050077,0.310274
62,0.516667,0.258305,0.074169,0.08883,0.262154,0.071316,0.140161,0.264921,0.065472,0.196162,0.265281,0.06206,0.209716,0.267892,0.054166,0.260412,0.269837,0.050082,0.310275
63,0.525,0.25831,0.074169,0.088835,0.262153,0.071317,0.140161,0.264927,0.065472,0.196163,0.265278,0.06207,0.209718,0.267899,0.054171,0.260413,0.269838,0.050087,0.310276
64,0.533333,0.258304,0.074168,0.088834,0.262153,0.071316,0.140163,0.26492,0.065476,0.19617,0.265281,0.062063,0.209714,0.267892,0.054172,0.260409,0.269835,0.050085,0.310279
65,0.541667,0.25831,0.074169,0.088835,0.262155,0.071314,0.140164,0.264922,0.065476,0.196168,0.26528,0.062063,0.209722,0.267896,0.05417,0.260418,0.269842,0.050083,0.310276
66,0.55,0.258308,0.074166,0.088837,0.262155,0.071317,0.140166,0.26492,0.065468,0.196167,0.265279,0.062065,0.209719,0.267895,0.054167,0.260413,0.269839,0.050086,0.310281
67,0.558333,0.258308,0.074167,0.088841,0.262153,0.071316,0.140163,0.26492,0.065475,0.19617,0.26528,0.062066,0.209718,0.267896,0.054172,0.260417,0.26984,0.050079,0.310279
68,0.566667,0.258309,0.074169,0.088838,0.262155,0.071317,0.140165,0.264922,0.065473,0.196168,0.26528,0.062063,0.209719,0.267896,0.054167,0.260415,0.269834,0.050083,0.310277
69,0.575,0.2583,0.074197,0.088815,0.262152,0.071317,0.140165,0.264922,0.065477,0.196171,0.265279,0.062069,0.209719,0.267892,0.054169,0.260417,0.269836,0.050082,0.310282
70,0.583333,0.258309,0.07417,0.088833,0.262155,0.071316,0.140166,0.264922,0.065476,0.196173,0.265279,0.062069,0.209724,0.267895,0.054174,0.260414,0.269838,0.050083,0.310277
71,0.591667,0.258304,0.074169,0.088833,0.262153,0.071319,0.140161,0.264918,0.065475,0.196173,0.265278,0.062068,0.209718,0.267895,0.054167,0.260411,0.26984,0.050084,0.310279
72,0.6,0.258307,0.074164,0.08883,0.262154,0.071315,0.140161,0.264924,0.065479,0.196168,0.265278,0.062064,0.209715,0.267897,0.054169,0.260407,0.269841,0.050084,0.310275
73,0.608333,0.258307,0.074166,0.088828,0.262153,0.071314,0.140159,0.264917,0.065471,0.196164,0.26528,0.062065,0.209712,0.267895,0.054166,0.260409,0.269835,0.050081,0.310272
74,0.616667,0.258309,0.074167,0.088834,0.262153,0.071317,0.140158,0.264908,0.065485,0.196181,0.265283,0.062069,0.209717,0.267896,0.05417,0.260411,0.269842,0.050082,0.310276
75,0.625,0.258309,0.074167,0.088836,0.262156,0.071316,0.140161,0.264925,0.065476,0.196168,0.265279,0.062062,0.209717,0.267896,0.054171,0.26041,0.269837,0.050081,0.310277
76,0.633333,0.258304,0.074195,0.08881,0.262155,0.071318,0.140163,0.264922,0.065479,0.196168,0.265281,0.062065,0.209716,0.2679,0.05417,0.260413,0.269841,0.050081,0.310277
77,0.641667,0.258309,0.07417,0.088834,0.262155,0.071319,0.140165,0.264925,0.065477,0.196169,0.265282,0.062071,0.20972,0.267897,0.054173,0.260409,0.26984,0.050085,0.310279
78,0.65,0.258305,0.07417,0.088835,0.262153,0.071315,0.140169,0.264923,0.065471,0.196174,0.265279,0.062068,0.209722,0.267895,0.054166,0.260418,0.26984,0.050084,0.31028
79,0.658333,0.258308,0.074171,0.088837,0.262153,0.071318,0.140166,0.264926,0.065477,0.19617,0.265277,0.062067,0.20972,0.267897,0.05417,0.260418,0.269842,0.050083,0.310279
80,0.666667,0.258306,0.074163,0.088837,0.262154,0.071319,0.140165,0.264922,0.065471,0.19617,0.265279,0.062069,0.209724,0.267894,0.054167,0.260416,0.269837,0.050083,0.310281
