Frame,Time,Marker 1 X,Marker 1 Y,Marker 1 Z,Marker 2 X,Marker 2 Y,Marker 2 Z,Marker 3 X,Marker 3 Y,Marker 3 Z,Marker 4 X,Marker 4 Y,Marker 4 Z,Marker 5 X,Marker 5 Y,Marker 5 Z,Marker 6 X,Marker 6 Y,Marker 6 Z
79,0.658333,0.037773,0.024227,0.055939,0.034148,0.023321,0.104136,0.036408,0.023778,0.155405,0.037513,0.025946,0.171642,0.036566,0.025146,0.219711,0.035431,0.024969,0.268
80,0.666667,0.037773,0.024227,0.055936,0.034147,0.023316,0.104135,0.036412,0.023771,0.155403,0.037519,0.025948,0.171639,0.036574,0.025145,0.219705,0.03543,0.024965,0.267997
81,0.675,0.037773,0.024226,0.055938,0.034149,0.023324,0.104136,0.036415,0.023779,0.155408,0.037519,0.025954,0.171639,0.036572,0.025147,0.219707,0.035428,0.02496,0.268001
82,0.683333,0.037769,0.024221,0.055938,0.03415,0.023314,0.104132,0.036412,0.023771,0.155402,0.037523,0.025954,0.171643,0.036577,0.025144,0.219709,0.03543,0.024966,0.267999
83,0.691667,0.037768,0.024227,0.055937,0.034149,0.023323,0.104135,0.036416,0.023778,0.155406,0.037524,0.025953,0.171639,0.036572,0.025145,0.219712,0.035434,0.024967,0.267999
84,0.7,0.037767,0.024224,0.055939,0.03415,0.023321,0.104135,0.036416,0.023779,0.155408,0.037515,0.025948,0.171642,0.036575,0.025142,0.219705,0.035431,0.024964,0.267998
85,0.708333,0.037773,0.024225,0.055935,0.034155,0.023325,0.104134,0.036413,0.023776,0.155408,0.037462,0.025876,0.171671,0.036575,0.025145,0.219709,0.035429,0.024964,0.268
86,0.716667,0.037774,0.024222,0.055935,0.034151,0.02332,0.104138,0.036414,0.023775,0.155406,0.037515,0.025946,0.171639,0.036575,0.025143,0.219715,0.035429,0.024965,0.267999
87,0.725,0.037772,0.024228,0.05594,0.034147,0.023319,0.104136,0.036416,0.02378,0.155407,0.037521,0.025949,0.171641,0.036573,0.025143,0.219707,0.03543,0.024961,0.267998
88,0.733333,0.037764,0.024218,0.055936,0.034148,0.023323,0.104142,0.036409,0.023773,0.155403,0.037519,0.025953,0.171641,0.036567,0.025147,0.21971,0.035429,0.024965,0.268002
89,0.741667,0.03777,0.024226,0.055938,0.034148,0.023316,0.104135,0.036409,0.023775,0.155405,0.03746,0.025877,0.171671,0.036531,0.025078,0.219731,0.035431,0.024963,0.267997
90,0.75,0.037768,0.024217,0.055937,0.034149,0.023326,0.104136,0.036412,0.023773,0.155405,0.037458,0.025877,0.171669,0.036573,0.025144,0.219707,0.035431,0.024967,0.268003
91,0.758333,0.037767,0.024227,0.055937,0.034147,0.023321,0.104137,0.036411,0.023776,0.155399,0.037523,0.025952,0.17164,0.036571,0.025143,0.219709,0.035428,0.024964,0.267995
92,0.766667,0.03777,0.024223,0.055938,0.034149,0.023323,0.104134,0.036411,0.023773,0.155407,0.037517,0.02595,0.17164,0.036626,0.025186,0.219636,0.035429,0.024966,0.267996
93,0.775,0.037771,0.02423,0.055936,0.03415,0.02332,0.104134,0.036412,0.023777,0.155403,0.037516,0.025951,0.171637,0.036572,0.025149,0.219706,0.03543,0.024962,0.267994
94,0.783333,0.037771,0.024226,0.055942,0.034151,0.023325,0.104136,0.036414,0.02378,0.155404,0.037457,0.025881,0.171674,0.036571,0.025145,0.219712,0.035428,0.024964,0.268
95,0.791667,0.037767,0.024222,0.055936,0.034152,0.023321,0.104136,0.036416,0.023777,0.155409,0.037516,0.025945,0.171641,0.036578,0.025147,0.219708,0.035431,0.024962,0.267999
96,0.8,0.037773,0.024225,0.05594,0.034155,0.023325,0.104132,0.036414,0.023775,0.155407,0.037467,0.025877,0.171675,0.036571,0.025144,0.219712,0.03543,0.024968,0.268002
97,0.808333,0.037772,0.024224,0.055938,0.034151,0.02332,0.104136,0.036417,0.023781,0.155407,0.037519,0.025949,0.171641,0.036571,0.025144,0.219707,0.035433,0.024965,0.268001
98,0.816667,0.03777,0.024225,0.055937,0.034154,0.023318,0.10413,0.036414,0.023777,0.155404,0.037526,0.025955,0.171639,0.036575,0.025146,0.219712,0.035435,0.024967,0.267998
99,0.825,0.037767,0.024224,0.055936,0.034151,0.023324,0.104138,0.036412,0.023779,0.155408,0.037515,0.025947,0.171642,0.036573,0.025144,0.21971,0.035428,0.024962,0.267997
100,0.833333,0.037772,0.02423,0.055942,0.034152,0.023319,0.104132,0.036414,0.023776,0.155406,0.037519,0.025952,0.17164,0.036575,0.025142,0.21971,0.035432,0.024958,0.267998
101,0.841667,0.037766,0.024225,0.055939,0.034151,0.023323,0.104136,0.036413,0.023777,0.155406,0.037566,0.025989,0.171616,0.036571,0.025141,0.219711,0.035432,0.024964,0.267999
102,0.85,0.037769,0.02423,0.05594,0.034148,0.02332,0.104133,0.036412,0.023779,0.155407,0.037456,0.025873,0.171671,0.036528,0.025071,0.219738,0.035431,0.024965,0.267994
103,0.858333,0.037773,0.024227,0.055936,0.034149,0.023325,0.104135,0.036411,0.023773,0.155405,0.03751,0.025949,0.171639,0.036574,0.025145,0.219711,0.035432,0.024963,0.267996
104,0.866667,0.037769,0.024227,0.055938,0.034148,0.023319,0.104136,0.036415,0.02378,0.155408,0.037514,0.025951,0.171641,0.036573,0.025143,0.219707,0.035429,0.024965,0.267996
105,0.875,0.037771,0.024227,0.055938,0.03415,0.023322,0.104133,0.036413,0.023774,0.155404,0.03746,0.025879,0.171671,0.03657,0.025138,0.219709,0.03543,0.024965,0.267999
106,0.883333,0.037767,0.024224,0.055938,0.034147,0.023318,0.104134,0.036413,0.023779,0.15541,0.037518,0.025949,0.171639,0.036564,0.025141,0.219708,0.035427,0.024962,0.267997
107,0.891667,0.037774,0.024232,0.055934,0.034149,0.023321,0.104137,0.036415,0.023776,0.155407,0.037519,0.025951,0.171636,0.036525,0.025067,0.219737,0.035434,0.02496,0.267999
108,0.9,0.037769,0.024227,0.055937,0.034148,0.023324,0.104136,0.036413,0.023775,0.155407,0.037519,0.025946,0.17164,0.036572,0.025145,0.219712,0.035426,0.024966,0.267999
109,0.908333,0.037772,0.024224,0.055938,0.03415,0.023318,0.104133,0.036412,0.023777,0.155407,0.037463,0.025875,0.17167,0.036573,0.025145,0.219706,0.035431,0.024965,0.267997
110,0.916667,0.037768,0.024221,0.055937,0.03415,0.023323,0.104138,0.036412,0.023777,0.155405,0.037523,0.025952,0.171641,0.036571,0.025138,0.21971,0.035432,0.024962,0.268002
111,0.925,0.03777,0.024225,0.05594,0.034148,0.023323,0.104134,0.036412,0.023778,0.155404,0.037523,0.025953,0.171642,0.03657,0.025147,0.21971,0.035425,0.024959,0.267998
