Frame,Time,Marker 1 X,Marker 1 Y,Marker 1 Z,Marker 2 X,Marker 2 Y,Marker 2 Z,Marker 3 X,Marker 3 Y,Marker 3 Z,Marker 4 X,Marker 4 Y,Marker 4 Z,Marker 5 X,Marker 5 Y,Marker 5 Z,Marker 6 X,Marker 6 Y,Marker 6 Z
51,0.425000,0.240029,0.083324,0.034177,0.242488,0.080747,0.085017,0.243983,0.078567,0.140846,0.243696,0.076345,0.154556,0.243900,0.072330,0.205696,0.243306,0.069907,0.256211
52,0.433333,0.240034,0.083325,0.034179,0.242484,0.080743,0.085015,0.243983,0.078567,0.140846,0.243700,0.076349,0.154556,0.243901,0.072330,0.205700,0.243308,0.069911,0.256213
53,0.441667,0.240030,0.083329,0.034179,0.242487,0.080748,0.085021,0.243964,0.078537,0.140839,0.243697,0.076351,0.154559,0.243900,0.072333,0.205700,0.243306,0.069914,0.256220
54,0.450000,0.240031,0.083322,0.034182,0.242490,0.080748,0.085021,0.243967,0.078536,0.140844,0.243699,0.076345,0.154561,0.243901,0.072329,0.205702,0.243310,0.069916,0.256222
55,0.458333,0.240035,0.083325,0.034184,0.242492,0.080748,0.085025,0.243986,0.078569,0.140851,0.243700,0.076351,0.154564,0.243904,0.072334,0.205703,0.243309,0.069911,0.256219
56,0.466667,0.240040,0.083323,0.034186,0.242494,0.080751,0.085023,0.243974,0.078538,0.140844,0.243705,0.076352,0.154565,0.243905,0.072332,0.205704,0.243313,0.069915,0.256216
57,0.475000,0.240011,0.083376,0.034142,0.242496,0.080750,0.085023,0.243971,0.078539,0.140847,0.243706,0.076350,0.154565,0.243909,0.072332,0.205704,0.243313,0.069916,0.256224
58,0.483333,0.240040,0.083320,0.034184,0.242497,0.080748,0.085027,0.243991,0.078568,0.140853,0.243708,0.076352,0.154564,0.243909,0.072334,0.205704,0.243318,0.069914,0.256219
59,0.491667,0.240038,0.083322,0.034182,0.242496,0.080748,0.085024,0.243978,0.078542,0.140843,0.243704,0.076349,0.154562,0.243909,0.072334,0.205702,0.243316,0.069916,0.256217
60,0.500000,0.240039,0.083321,0.034180,0.242494,0.080749,0.085015,0.243972,0.078537,0.140839,0.243702,0.076351,0.154558,0.243909,0.072335,0.205701,0.243314,0.069920,0.256222
61,0.508333,0.240035,0.083322,0.034179,0.242492,0.080745,0.085015,0.243987,0.078569,0.140848,0.243704,0.076348,0.154559,0.243908,0.072332,0.205698,0.243309,0.069914,0.256212
62,0.516667,0.240036,0.083325,0.034179,0.242489,0.080745,0.085014,0.243985,0.078566,0.140842,0.243702,0.076347,0.154556,0.243903,0.072332,0.205693,0.243309,0.069913,0.256218
63,0.525000,0.240033,0.083321,0.034175,0.242492,0.080743,0.085015,0.243974,0.078539,0.140835,0.243699,0.076346,0.154553,0.243906,0.072331,0.205695,0.243313,0.069910,0.256212
64,0.533333,0.240043,0.083522,0.034182,0.242491,0.080748,0.085015,0.243970,0.078536,0.140833,0.243701,0.076347,0.154554,0.243904,0.072334,0.205697,0.243310,0.069914,0.256218
65,0.541667,0.240040,0.083321,0.034179,0.242495,0.080744,0.085018,0.243990,0.078569,0.140842,0.243707,0.076351,0.154555,0.243908,0.072332,0.205696,0.243315,0.069918,0.256214
66,0.550000,0.240036,0.083326,0.034181,0.242496,0.080747,0.085024,0.243974,0.078535,0.140844,0.243705,0.076350,0.154561,0.243909,0.072334,0.205700,0.243313,0.069916,0.256215
67,0.558333,0.240035,0.083325,0.034183,0.242494,0.080745,0.085021,0.243985,0.078565,0.140851,0.243704,0.076355,0.154562,0.243907,0.072333,0.205704,0.243316,0.069914,0.256226
68,0.566667,0.240012,0.083377,0.034147,0.242494,0.080753,0.085026,0.243989,0.078567,0.140851,0.243702,0.076353,0.154566,0.243906,0.072335,0.205704,0.243314,0.069916,0.256225
69,0.575000,0.240045,0.083527,0.034188,0.242491,0.080746,0.085028,0.243984,0.078567,0.140849,0.243702,0.076350,0.154564,0.243904,0.072332,0.205704,0.243310,0.069915,0.256223
70,0.583333,0.240006,0.083377,0.034149,0.242488,0.080751,0.085024,0.243984,0.078567,0.140852,0.243700,0.076350,0.154571,0.243903,0.072336,0.205706,0.243305,0.069919,0.256226
71,0.591667,0.240035,0.083326,0.034182,0.242486,0.080749,0.085021,0.243980,0.078566,0.140848,0.243698,0.076347,0.154567,0.243901,0.072331,0.205708,0.243305,0.069919,0.256223
72,0.600000,0.240031,0.083324,0.034179,0.242487,0.080751,0.085017,0.243985,0.078567,0.140847,0.243701,0.076352,0.154564,0.243903,0.072331,0.205703,0.243307,0.069916,0.256222
73,0.608333,0.240035,0.083331,0.034184,0.242491,0.080746,0.085021,0.243989,0.078570,0.140849,0.243700,0.076348,0.154560,0.243907,0.072331,0.205702,0.243306,0.069914,0.256216
74,0.616667,0.240035,0.083318,0.034178,0.242492,0.080750,0.085016,0.243988,0.078572,0.140846,0.243706,0.076350,0.154559,0.243907,0.072332,0.205698,0.243312,0.069917,0.256213
75,0.625000,0.240036,0.083326,0.034183,0.242495,0.080748,0.085020,0.243974,0.078534,0.140839,0.243704,0.076349,0.154562,0.243907,0.072330,0.205703,0.243310,0.069912,0.256220
76,0.633333,0.240038,0.083326,0.034180,0.242493,0.080746,0.085020,0.243991,0.078565,0.140846,0.243707,0.076352,0.154559,0.243908,0.072332,0.205704,0.243315,0.069914,0.256218
77,0.641667,0.240034,0.083321,0.034186,0.242494,0.080748,0.085026,0.243967,0.078535,0.140848,0.243702,0.076350,0.154563,0.243908,0.072332,0.205706,0.243312,0.069918,0.256221
78,0.650000,0.240037,0.083324,0.034180,0.242492,0.080750,0.085022,0.243988,0.078568,0.140845,0.243704,0.076348,0.154561,0.243906,0.072332,0.205701,0.243313,0.069918,0.256218
79,0.658333,0.240037,0.083326,0.034184,0.242490,0.080749,0.085025,0.243989,0.078564,0.140845,0.243699,0.076354,0.154561,0.243904,0.072333,0.205703,0.243312,0.069914,0.256219
80,0.666667,0.240033,0.083324,0.034180,0.242491,0.080739,0.085019,0.243970,0.078536,0.140847,0.243701,0.076350,0.154559,0.243906,0.072334,0.205700,0.243310,0.069913,0.256217
81,0.675000,0.240035,0.083322,0.034177,0.242493,0.080744,0.085020,0.243971,0.078537,0.140840,0.243704,0.076350,0.154561,0.243907,0.072333,0.205701,0.243313,0.069917,0.256212
82,0.683333,0.240039,0.083321,0.034176,0.242496,0.080743,0.085013,0.243991,0.078564,0.140837,0.243705,0.076347,0.154557,0.243908,0.072333,0.205696,0.243313,0.069919,0.256216
83,0.691667,0.240037,0.083321,0.034172,0.242495,0.080746,0.085015,0.243974,0.078539,0.140835,0.243706,0.076348,0.154555,0.243911,0.072335,0.205694,0.243312,0.069916,0.256210
84,0.700000,0.240039,0.083324,0.034176,0.242494,0.080746,0.085012,0.243977,0.078538,0.140831,0.243707,0.076349,0.154552,0.243905,0.072329,0.205693,0.243313,0.069912,0.256211
85,0.708333,0.240040,0.083326,0.034171,0.242493,0.080748,0.085017,0.243987,0.078567,0.140839,0.243705,0.076350,0.154554,0.243908,0.072333,0.205693,0.243312,0.069916,0.256211
86,0.716667,0.240034,0.083318,0.034176,0.242487,0.080742,0.085015,0.243986,0.078566,0.140846,0.243700,0.076348,0.154554,0.243905,0.072332,0.205696,0.243311,0.069909,0.256215
87,0.725000,0.240037,0.083324,0.034175,0.242491,0.080748,0.085018,0.243971,0.078530,0.140840,0.243702,0.076348,0.154556,0.243905,0.072331,0.205697,0.243311,0.069914,0.256216
88,0.733333,0.240033,0.083322,0.034181,0.242489,0.080743,0.085022,0.243968,0.078537,0.140844,0.243697,0.076349,0.154564,0.243902,0.072331,0.205702,0.243308,0.069910,0.256219
89,0.741667,0.240032,0.083327,0.034184,0.242486,0.080748,0.085017,0.243984,0.078569,0.140850,0.243703,0.076347,0.154563,0.243904,0.072326,0.205701,0.243309,0.069911,0.256218
90,0.750000,0.240031,0.083323,0.034183,0.242486,0.080746,0.085024,0.243984,0.078568,0.140855,0.243697,0.076349,0.154560,0.243903,0.072332,0.205705,0.243311,0.069914,0.256217
91,0.758333,0.240028,0.083332,0.034180,0.242489,0.080748,0.085025,0.243985,0.078565,0.140851,0.243700,0.076346,0.154563,0.243900,0.072331,0.205704,0.243305,0.069914,0.256219
92,0.766667,0.240006,0.083378,0.034147,0.242490,0.080747,0.085020,0.243988,0.078567,0.140848,0.243700,0.076355,0.154564,0.243907,0.072333,0.205702,0.243309,0.069918,0.256221
93,0.775000,0.240040,0.083524,0.034185,0.242493,0.080746,0.085022,0.243986,0.078569,0.140842,0.243703,0.076350,0.154565,0.243904,0.072328,0.205705,0.243309,0.069912,0.256219
94,0.783333,0.240038,0.083327,0.034179,0.242490,0.080747,0.085022,0.243972,0.078534,0.140845,0.243705,0.076353,0.154560,0.243905,0.072334,0.205702,0.243313,0.069916,0.256219
95,0.791667,0.240035,0.083324,0.034183,0.242493,0.080743,0.085022,0.243984,0.078568,0.140849,0.243702,0.076355,0.154568,0.243903,0.072331,0.205705,0.243311,0.069912,0.256217
96,0.800000,0.240035,0.083321,0.034180,0.242494,0.080747,0.085020,0.243989,0.078570,0.140852,0.243705,0.076348,0.154560,0.243907,0.072330,0.205702,0.243313,0.069915,0.256215
97,0.808333,0.240031,0.083324,0.034182,0.242494,0.080746,0.085022,0.243987,0.078570,0.140850,0.243703,0.076354,0.154557,0.243903,0.072331,0.205701,0.243307,0.069915,0.256216
98,0.816667,0.240038,0.083324,0.034177,0.242495,0.080748,0.085019,0.243987,0.078564,0.140848,0.243702,0.076349,0.154558,0.243907,0.072332,0.205700,0.243311,0.069919,0.256215
99,0.825000,0.240036,0.083328,0.034182,0.242496,0.080743,0.085019,0.243973,0.078536,0.140840,0.243704,0.076351,0.154560,0.243905,0.072332,0.205698,0.243313,0.069918,0.256215
100,0.833333,0.240047,0.083521,0.034186,0.242496,0.080748,0.085019,0.243974,0.078537,0.140846,0.243706,0.076350,0.154564,0.243911,0.072332,0.205700,0.243313,0.069917,0.256213
101,0.841667,0.240041,0.083317,0.034175,0.242496,0.080747,0.085021,0.243975,0.078539,0.140841,0.243706,0.076356,0.154561,0.243909,0.072333,0.205702,0.243313,0.069915,0.256220
102,0.850000,0.240011,0.083383,0.034143,0.242496,0.080748,0.085018,0.243992,0.078570,0.140850,0.243705,0.076348,0.154563,0.243910,0.072331,0.205704,0.243314,0.069916,0.256220
103,0.858333,0.240036,0.083324,0.034180,0.242496,0.080746,0.085022,0.243988,0.078572,0.140852,0.243709,0.076353,0.154565,0.243909,0.072335,0.205705,0.243314,0.069914,0.256219
104,0.866667,0.240040,0.083318,0.034179,0.242491,0.080746,0.085019,0.243988,0.078565,0.140850,0.243706,0.076350,0.154558,0.243909,0.072332,0.205704,0.243310,0.069913,0.256215
105,0.875000,0.240035,0.083324,0.034184,0.242492,0.080747,0.085021,0.243970,0.078543,0.140847,0.243702,0.076350,0.154562,0.243905,0.072335,0.205705,0.243310,0.069916,0.256221
106,0.883333,0.240033,0.083324,0.034178,0.242488,0.080741,0.085020,0.243968,0.078531,0.140843,0.243700,0.076346,0.154559,0.243903,0.072325,0.205701,0.243307,0.069907,0.256214
107,0.891667,0.240036,0.083323,0.034181,0.242489,0.080749,0.085019,0.243970,0.078536,0.140842,0.243704,0.076348,0.154562,0.243905,0.072326,0.205701,0.243312,0.069915,0.256216
108,0.900000,0.240032,0.083323,0.034179,0.242489,0.080746,0.085018,0.243986,0.078569,0.140847,0.243697,0.076349,0.154558,0.243904,0.072332,0.205697,0.243312,0.069915,0.256218
109,0.908333,0.240036,0.083324,0.034177,0.242491,0.080746,0.085016,0.243970,0.078534,0.140837,0.243703,0.076347,0.154555,0.243904,0.072327,0.205695,0.243312,0.069913,0.256210
110,0.916667,0.240031,0.083327,0.034185,0.242493,0.080752,0.085027,0.243986,0.078569,0.140854,0.243701,0.076350,0.154567,0.243908,0.072334,0.205706,0.243312,0.069918,0.256219
111,0.925000,0.240010,0.083369,0.034146,0.242493,0.080746,0.085021,0.243971,0.078532,0.140842,0.243704,0.076346,0.154561,0.243907,0.072331,0.205702,0.243312,0.069909,0.256218
