Frame,Time,Marker 1 X,Marker 1 Y,Marker 1 Z,Marker 2 X,Marker 2 Y,Marker 2 Z,Marker 3 X,Marker 3 Y,Marker 3 Z,Marker 4 X,Marker 4 Y,Marker 4 Z,Marker 5 X,Marker 5 Y,Marker 5 Z,Marker 6 X,Marker 6 Y,Marker 6 Z
104,0.866667,0.045850,0.037192,0.187026,0.047898,0.038647,0.067831,0.043909,0.035902,0.231323,0.048576,0.039236,0.163254,0.047002,0.039335,0.112219,0.047873,0.036818,0.274457,,,
105,0.875000,0.045853,0.037183,0.187024,0.047902,0.038638,0.067832,0.043909,0.035902,0.231324,0.048574,0.039243,0.163261,0.047005,0.039338,0.112221,0.047877,0.036809,0.274453,,,
106,0.883333,0.045855,0.037185,0.187022,0.047906,0.038643,0.067838,0.043914,0.035906,0.231328,0.048576,0.039237,0.163256,0.047001,0.039340,0.112223,0.047879,0.036808,0.274453,,,
107,0.891667,0.045855,0.037179,0.187027,0.047904,0.038654,0.067832,0.043912,0.035902,0.231322,0.048579,0.039239,0.163257,0.047004,0.039337,0.112224,0.047882,0.036817,0.274460,,,
108,0.900000,0.045850,0.037187,0.187028,0.047906,0.038635,0.067839,0.043912,0.035903,0.231327,0.048580,0.039241,0.163261,0.047004,0.039336,0.112221,0.047875,0.036821,0.274456,,,
109,0.908333,0.045858,0.037198,0.187028,0.047908,0.038644,0.067838,0.043914,0.035904,0.231327,0.048577,0.039239,0.163263,0.047003,0.039340,0.112220,0.047880,0.036818,0.274456,,,
110,0.916667,0.045857,0.037189,0.187028,0.047906,0.038639,0.067837,0.043908,0.035906,0.231325,0.048577,0.039240,0.163259,0.047003,0.039338,0.112223,0.047881,0.036822,0.274457,,,
111,0.925000,0.045851,0.037154,0.186947,0.047902,0.038640,0.067832,0.043912,0.035903,0.231328,0.048576,0.039242,0.163260,0.047004,0.039338,0.112225,0.047883,0.036826,0.274459,,,
112,0.933333,0.045850,0.037185,0.187025,0.047898,0.038634,0.067837,0.043911,0.035905,0.231325,0.048575,0.039240,0.163257,0.047005,0.039339,0.112220,0.047876,0.036821,0.274455,,,
113,0.941667,0.045851,0.037188,0.187024,0.047900,0.038637,0.067832,0.043908,0.035904,0.231325,0.048577,0.039243,0.163259,0.047004,0.039334,0.112223,0.047871,0.036804,0.274454,,,
114,0.950000,0.045852,0.037186,0.187024,0.047901,0.038636,0.067831,0.043908,0.035898,0.231323,0.048573,0.039237,0.163257,0.046998,0.039342,0.112220,0.047870,0.036808,0.274453,,,
115,0.958333,0.045844,0.037191,0.187029,0.047902,0.038648,0.067833,0.043910,0.035902,0.231327,0.048569,0.039236,0.163262,0.046997,0.039337,0.112221,0.047873,0.036816,0.274458,,,
116,0.966667,0.045850,0.037188,0.187031,0.047899,0.038640,0.067837,0.043907,0.035898,0.231325,0.048572,0.039240,0.163264,0.047002,0.039331,0.112225,0.047877,0.036818,0.274456,,,
117,0.975000,0.045848,0.037186,0.187033,0.047896,0.038643,0.067841,0.043911,0.035903,0.231332,0.048570,0.039232,0.163262,0.047001,0.039340,0.112223,0.047879,0.036824,0.274463,,,
118,0.983333,0.045851,0.037194,0.187030,0.047898,0.038633,0.067848,0.043908,0.035909,0.231334,0.048572,0.039231,0.163261,0.047001,0.039342,0.112225,0.047875,0.036825,0.274463,,,
