Format Version,1.21,Take Name,I1L_3_psi,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2017-08-01 12.15.17.692 AM,Total Frames in Take,239,Total Exported Frames,239,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,,Unlabeled:205,Unlabeled:205,Unlabeled:205,Unlabeled:216,Unlabeled:216,Unlabeled:216,Unlabeled:218,Unlabeled:218,Unlabeled:218
,,"8392B20CF49E3570CD","8392B20CF49E3570CD","8392B20CF49E3570CD","8392B20CF49E3570D8","8392B20CF49E3570D8","8392B20CF49E3570D8","8392B20CF49E3570DA","8392B20CF49E3570DA","8392B20CF49E3570DA"
,,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time,X,Y,Z,X,Y,Z,X,Y,Z
184,1.533333,-0.162503,0.024599,0.091609,-0.122722,0.025451,0.127510,-0.155083,0.026060,0.170326
185,1.541667,-0.162542,0.024588,0.091588,-0.122723,0.025445,0.127505,-0.155081,0.026054,0.170325
186,1.550000,-0.162543,0.024589,0.091588,-0.122718,0.025447,0.127506,-0.155078,0.026061,0.170324
187,1.558333,-0.162544,0.024583,0.091587,-0.122721,0.025449,0.127505,-0.155077,0.026060,0.170324
188,1.566667,-0.162547,0.024586,0.091584,-0.122720,0.025447,0.127505,-0.155076,0.026060,0.170325
189,1.575000,-0.162551,0.024586,0.091590,-0.122719,0.025444,0.127507,-0.155077,0.026063,0.170326
190,1.583333,-0.162544,0.024583,0.091583,-0.122720,0.025446,0.127508,-0.155077,0.026060,0.170328
191,1.591667,-0.162551,0.024586,0.091582,-0.122720,0.025447,0.127509,-0.155077,0.026056,0.170326
192,1.600000,-0.162550,0.024588,0.091592,-0.122723,0.025442,0.127507,-0.155079,0.026052,0.170325
193,1.608333,-0.162551,0.024586,0.091586,-0.122719,0.025447,0.127507,-0.155079,0.026059,0.170331
194,1.616667,-0.162501,0.024593,0.091607,-0.122720,0.025442,0.127503,-0.155071,0.026061,0.170330
195,1.625000,-0.162546,0.024584,0.091587,-0.122720,0.025449,0.127507,-0.155069,0.026066,0.170330
196,1.633333,-0.162545,0.024585,0.091589,-0.122722,0.025448,0.127504,-0.155069,0.026063,0.170331
197,1.641667,-0.162544,0.024592,0.091594,-0.122717,0.025446,0.127502,-0.155070,0.026065,0.170333
198,1.650000,-0.162545,0.024579,0.091582,-0.122722,0.025445,0.127504,-0.155072,0.026058,0.170330
199,1.658333,-0.162547,0.024584,0.091584,-0.122721,0.025446,0.127509,-0.155073,0.026059,0.170329
200,1.666667,-0.162505,0.024595,0.091604,-0.122723,0.025448,0.127505,-0.155068,0.026057,0.170333
201,1.675000,-0.162548,0.024586,0.091590,-0.122721,0.025446,0.127509,-0.155073,0.026063,0.170332
202,1.683333,-0.162506,0.024595,0.091609,-0.122727,0.025446,0.127509,-0.155071,0.026057,0.170332
203,1.691667,-0.162508,0.024593,0.091609,-0.122723,0.025442,0.127500,-0.155073,0.026059,0.170336
204,1.700000,-0.162498,0.024600,0.091607,-0.122722,0.025441,0.127503,-0.155068,0.026061,0.170339
205,1.708333,-0.162542,0.024591,0.091586,-0.122721,0.025444,0.127504,-0.155067,0.026060,0.170338
206,1.716667,-0.162502,0.024596,0.091608,-0.122724,0.025448,0.127502,-0.155064,0.026060,0.170335
207,1.725000,-0.162541,0.024585,0.091582,-0.122722,0.025445,0.127504,-0.155066,0.026063,0.170332
208,1.733333,-0.162500,0.024596,0.091608,-0.122721,0.025448,0.127505,-0.155068,0.026061,0.170335
209,1.741667,-0.162501,0.024597,0.091609,-0.122725,0.025445,0.127508,-0.155066,0.026059,0.170333
210,1.750000,-0.162547,0.024581,0.091590,-0.122719,0.025443,0.127502,-0.155068,0.026064,0.170338
211,1.758333,-0.162498,0.024599,0.091613,-0.122721,0.025446,0.127505,-0.155064,0.026056,0.170336
212,1.766667,-0.162548,0.024584,0.091585,-0.122724,0.025444,0.127506,-0.155066,0.026059,0.170336
213,1.775000,-0.162544,0.024585,0.091582,-0.122724,0.025446,0.127505,-0.155065,0.026059,0.170338
