Format Version,1.21,Take Name,I2R_2.5_psi,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2017-08-01 01.09.12.210 PM,Total Frames in Take,268,Total Exported Frames,268,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,,Unlabeled:204,Unlabeled:204,Unlabeled:204,Unlabeled:207,Unlabeled:207,Unlabeled:207,Unlabeled:211,Unlabeled:211,Unlabeled:211
,,"8392B20CF49E3570CC","8392B20CF49E3570CC","8392B20CF49E3570CC","8392B20CF49E3570CF","8392B20CF49E3570CF","8392B20CF49E3570CF","8392B20CF49E3570D3","8392B20CF49E3570D3","8392B20CF49E3570D3"
,,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time,X,Y,Z,X,Y,Z,X,Y,Z
167,1.391667,-0.145808,0.026483,0.095209,-0.092255,0.024542,0.174933,-0.140167,0.024946,0.149800
168,1.400000,-0.145811,0.026487,0.095207,-0.092254,0.024543,0.174938,-0.140163,0.024953,0.149803
169,1.408333,-0.145811,0.026482,0.095209,-0.092255,0.024545,0.174939,-0.140163,0.024947,0.149805
170,1.416667,-0.145810,0.026480,0.095203,-0.092258,0.024543,0.174941,-0.140162,0.024950,0.149802
171,1.425000,-0.145809,0.026482,0.095211,-0.092260,0.024543,0.174943,-0.140159,0.024950,0.149804
172,1.433333,-0.145813,0.026477,0.095209,-0.092259,0.024540,0.174941,-0.140162,0.024946,0.149801
173,1.441667,-0.145813,0.026479,0.095209,-0.092259,0.024543,0.174948,-0.140161,0.024949,0.149800
174,1.450000,-0.145818,0.026486,0.095209,-0.092266,0.024543,0.174952,-0.140159,0.024950,0.149801
175,1.458333,-0.145819,0.026482,0.095209,-0.092265,0.024542,0.174954,-0.140159,0.024953,0.149800
176,1.466667,-0.145815,0.026479,0.095207,-0.092265,0.024545,0.174955,-0.140157,0.024952,0.149802
177,1.475000,-0.145820,0.026478,0.095208,-0.092267,0.024546,0.174957,-0.140161,0.024947,0.149799
178,1.483333,-0.145819,0.026480,0.095209,-0.092267,0.024543,0.174960,-0.140157,0.024953,0.149798
179,1.491667,-0.145817,0.026480,0.095211,-0.092268,0.024543,0.174961,-0.140158,0.024947,0.149800
180,1.500000,-0.145820,0.026487,0.095212,-0.092272,0.024540,0.174965,-0.140158,0.024951,0.149799
181,1.508333,-0.145823,0.026484,0.095215,-0.092272,0.024544,0.174966,-0.140157,0.024954,0.149802
182,1.516667,-0.145819,0.026488,0.095213,-0.092273,0.024540,0.174970,-0.140156,0.024949,0.149797
183,1.525000,-0.145823,0.026482,0.095213,-0.092274,0.024543,0.174971,-0.140155,0.024951,0.149799
184,1.533333,-0.145826,0.026483,0.095213,-0.092276,0.024540,0.174975,-0.140154,0.024953,0.149797
185,1.541667,-0.145826,0.026484,0.095209,-0.092280,0.024542,0.174976,-0.140154,0.024957,0.149797
186,1.550000,-0.145831,0.026482,0.095216,-0.092277,0.024542,0.174980,-0.140155,0.024952,0.149799
187,1.558333,-0.145829,0.026485,0.095211,-0.092280,0.024540,0.174984,-0.140148,0.024956,0.149801
188,1.566667,-0.145834,0.026479,0.095211,-0.092280,0.024542,0.174984,-0.140150,0.024952,0.149796
189,1.575000,-0.145832,0.026483,0.095215,-0.092283,0.024539,0.174987,-0.140152,0.024953,0.149798
190,1.583333,-0.145829,0.026484,0.095215,-0.092280,0.024542,0.174989,-0.140147,0.024953,0.149796
191,1.591667,-0.145832,0.026483,0.095219,-0.092281,0.024546,0.174991,-0.140149,0.024953,0.149797
192,1.600000,-0.145835,0.026485,0.095216,-0.092284,0.024545,0.174995,-0.140151,0.024950,0.149794
193,1.608333,-0.145837,0.026483,0.095218,-0.092287,0.024540,0.174996,-0.140150,0.024953,0.149796
194,1.616667,-0.145844,0.026481,0.095214,-0.092285,0.024540,0.174999,-0.140149,0.024954,0.149798
195,1.625000,-0.145842,0.026480,0.095216,-0.092288,0.024544,0.174999,-0.140148,0.024953,0.149800
196,1.633333,-0.145840,0.026482,0.095216,-0.092289,0.024544,0.175003,-0.140144,0.024952,0.149794
197,1.641667,-0.145838,0.026483,0.095216,-0.092292,0.024540,0.175010,-0.140145,0.024956,0.149795
