Format Version,1.21,Take Name,E2_0_psi,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2017-08-01 10.52.47.985 AM,Total Frames in Take,175,Total Exported Frames,175,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,,Unlabeled:100,Unlabeled:100,Unlabeled:100,Unlabeled:101,Unlabeled:101,Unlabeled:101,Unlabeled:102,Unlabeled:102,Unlabeled:102
,,"8392B20CF49E357064","8392B20CF49E357064","8392B20CF49E357064","8392B20CF49E357065","8392B20CF49E357065","8392B20CF49E357065","8392B20CF49E357066","8392B20CF49E357066","8392B20CF49E357066"
,,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time,X,Y,Z,X,Y,Z,X,Y,Z
68,0.566667,-0.017523,0.024425,0.045369,-0.010573,0.023183,0.095118,-0.006740,0.024702,0.145687
69,0.575000,-0.017523,0.024424,0.045366,-0.010575,0.023181,0.095117,-0.006738,0.024702,0.145687
70,0.583333,-0.017519,0.024431,0.045372,-0.010572,0.023182,0.095117,-0.006739,0.024703,0.145689
71,0.591667,-0.017520,0.024423,0.045368,-0.010569,0.023182,0.095112,-0.006737,0.024703,0.145688
72,0.600000,-0.017519,0.024431,0.045373,-0.010565,0.023183,0.095115,-0.006733,0.024703,0.145687
73,0.608333,-0.017518,0.024425,0.045370,-0.010568,0.023183,0.095114,-0.006732,0.024703,0.145685
74,0.616667,-0.017514,0.024426,0.045366,-0.010566,0.023185,0.095115,-0.006731,0.024704,0.145687
75,0.625000,-0.017520,0.024421,0.045365,-0.010568,0.023186,0.095113,-0.006727,0.024703,0.145686
76,0.633333,-0.017521,0.024427,0.045363,-0.010567,0.023184,0.095108,-0.006731,0.024705,0.145685
77,0.641667,-0.017517,0.024426,0.045364,-0.010569,0.023182,0.095112,-0.006732,0.024702,0.145682
78,0.650000,-0.017521,0.024425,0.045366,-0.010567,0.023185,0.095111,-0.006734,0.024702,0.145685
79,0.658333,-0.017526,0.024426,0.045366,-0.010573,0.023183,0.095112,-0.006738,0.024701,0.145688
80,0.666667,-0.017519,0.024432,0.045368,-0.010574,0.023187,0.095114,-0.006741,0.024701,0.145685
81,0.675000,-0.017523,0.024423,0.045373,-0.010575,0.023185,0.095117,-0.006736,0.024702,0.145691
82,0.683333,-0.017521,0.024428,0.045375,-0.010574,0.023178,0.095114,-0.006739,0.024700,0.145689
83,0.691667,-0.017527,0.024424,0.045372,-0.010572,0.023187,0.095117,-0.006739,0.024703,0.145691
84,0.700000,-0.017519,0.024426,0.045368,-0.010573,0.023181,0.095118,-0.006736,0.024701,0.145685
85,0.708333,-0.017522,0.024422,0.045366,-0.010570,0.023180,0.095113,-0.006736,0.024704,0.145687
86,0.716667,-0.017518,0.024424,0.045366,-0.010567,0.023181,0.095111,-0.006733,0.024699,0.145688
87,0.725000,-0.017519,0.024431,0.045372,-0.010569,0.023183,0.095111,-0.006731,0.024700,0.145687
88,0.733333,-0.017515,0.024424,0.045369,-0.010565,0.023181,0.095113,-0.006732,0.024699,0.145688
89,0.741667,-0.017515,0.024429,0.045371,-0.010566,0.023183,0.095114,-0.006731,0.024703,0.145690
90,0.750000,-0.017518,0.024425,0.045374,-0.010570,0.023185,0.095116,-0.006737,0.024703,0.145690
91,0.758333,-0.017523,0.024424,0.045369,-0.010570,0.023180,0.095113,-0.006735,0.024702,0.145688
92,0.766667,-0.017520,0.024427,0.045371,-0.010574,0.023183,0.095115,-0.006739,0.024706,0.145692
93,0.775000,-0.017523,0.024419,0.045368,-0.010574,0.023183,0.095111,-0.006741,0.024703,0.145690
94,0.783333,-0.017526,0.024423,0.045367,-0.010575,0.023182,0.095112,-0.006738,0.024702,0.145682
95,0.791667,-0.017521,0.024425,0.045363,-0.010572,0.023180,0.095114,-0.006740,0.024701,0.145686
96,0.800000,-0.017517,0.024426,0.045363,-0.010571,0.023183,0.095109,-0.006738,0.024704,0.145684
97,0.808333,-0.017517,0.024425,0.045366,-0.010570,0.023183,0.095113,-0.006733,0.024703,0.145683
98,0.816667,-0.017525,0.024420,0.045368,-0.010570,0.023182,0.095117,-0.006733,0.024704,0.145687
99,0.825000,-0.017517,0.024427,0.045371,-0.010564,0.023182,0.095112,-0.006732,0.024705,0.145686
100,0.833333,-0.017519,0.024424,0.045370,-0.010567,0.023186,0.095115,-0.006733,0.024702,0.145690
101,0.841667,-0.017522,0.024425,0.045371,-0.010568,0.023183,0.095115,-0.006730,0.024699,0.145689
102,0.850000,-0.017525,0.024424,0.045374,-0.010573,0.023183,0.095115,-0.006735,0.024703,0.145688
103,0.858333,-0.017520,0.024427,0.045369,-0.010572,0.023182,0.095117,-0.006737,0.024703,0.145686
104,0.866667,-0.017524,0.024420,0.045371,-0.010575,0.023184,0.095116,-0.006736,0.024707,0.145690
105,0.875000,-0.017523,0.024424,0.045369,-0.010573,0.023186,0.095116,-0.006741,0.024700,0.145689
106,0.883333,-0.017522,0.024427,0.045366,-0.010573,0.023182,0.095115,-0.006738,0.024704,0.145686
107,0.891667,-0.017522,0.024429,0.045366,-0.010571,0.023183,0.095117,-0.006740,0.024701,0.145689
108,0.900000,-0.017526,0.024421,0.045367,-0.010572,0.023184,0.095114,-0.006737,0.024706,0.145691
109,0.908333,-0.017520,0.024425,0.045369,-0.010569,0.023180,0.095114,-0.006736,0.024703,0.145687
110,0.916667,-0.017525,0.024425,0.045368,-0.010570,0.023185,0.095114,-0.006735,0.024702,0.145683
111,0.925000,-0.017524,0.024421,0.045370,-0.010568,0.023179,0.095114,-0.006736,0.024702,0.145687
112,0.933333,-0.017518,0.024425,0.045370,-0.010567,0.023182,0.095111,-0.006734,0.024702,0.145688
113,0.941667,-0.017518,0.024424,0.045366,-0.010570,0.023182,0.095114,-0.006733,0.024703,0.145688
114,0.950000,-0.017518,0.024424,0.045368,-0.010565,0.023184,0.095113,-0.006729,0.024701,0.145687
115,0.958333,-0.017518,0.024423,0.045367,-0.010569,0.023181,0.095114,-0.006732,0.024707,0.145686
116,0.966667,-0.017518,0.024424,0.045366,-0.010570,0.023180,0.095111,-0.006732,0.024700,0.145685
117,0.975000,-0.017522,0.024427,0.045369,-0.010571,0.023181,0.095113,-0.006735,0.024700,0.145683
118,0.983333,-0.017524,0.024424,0.045366,-0.010572,0.023182,0.095112,-0.006741,0.024701,0.145684
119,0.991667,-0.017528,0.024421,0.045370,-0.010577,0.023182,0.095111,-0.006740,0.024702,0.145686
120,1.000000,-0.017528,0.024423,0.045366,-0.010577,0.023181,0.095113,-0.006736,0.024699,0.145683
121,1.008333,-0.017527,0.024425,0.045369,-0.010574,0.023181,0.095113,-0.006737,0.024702,0.145686
122,1.016667,-0.017521,0.024425,0.045368,-0.010572,0.023182,0.095115,-0.006735,0.024702,0.145687
123,1.025000,-0.017517,0.024423,0.045370,-0.010570,0.023183,0.095116,-0.006737,0.024702,0.145689
124,1.033333,-0.017518,0.024428,0.045370,-0.010570,0.023181,0.095120,-0.006731,0.024703,0.145690
125,1.041667,-0.017519,0.024423,0.045372,-0.010566,0.023184,0.095114,-0.006731,0.024701,0.145692
126,1.050000,-0.017518,0.024428,0.045370,-0.010569,0.023181,0.095115,-0.006734,0.024703,0.145686
127,1.058333,-0.017526,0.024427,0.045370,-0.010570,0.023184,0.095113,-0.006733,0.024706,0.145692
128,1.066667,-0.017520,0.024421,0.045363,-0.010572,0.023181,0.095112,-0.006738,0.024703,0.145685
129,1.075000,-0.017519,0.024426,0.045363,-0.010573,0.023180,0.095110,-0.006736,0.024701,0.145686
130,1.083333,-0.017523,0.024419,0.045366,-0.010574,0.023179,0.095111,-0.006737,0.024703,0.145684
131,1.091667,-0.017523,0.024425,0.045365,-0.010571,0.023180,0.095110,-0.006735,0.024707,0.145687
132,1.100000,-0.017521,0.024425,0.045368,-0.010570,0.023182,0.095116,-0.006737,0.024699,0.145687
133,1.108333,-0.017520,0.024421,0.045367,-0.010570,0.023184,0.095115,-0.006734,0.024701,0.145687
134,1.116667,-0.017520,0.024423,0.045369,-0.010567,0.023182,0.095112,-0.006733,0.024701,0.145687
135,1.125000,-0.017521,0.024425,0.045370,-0.010568,0.023184,0.095114,-0.006733,0.024705,0.145687
136,1.133333,-0.017519,0.024427,0.045368,-0.010570,0.023185,0.095115,-0.006736,0.024701,0.145688
137,1.141667,-0.017517,0.024425,0.045369,-0.010568,0.023179,0.095116,-0.006736,0.024702,0.145685
138,1.150000,-0.017518,0.024420,0.045370,-0.010569,0.023181,0.095111,-0.006734,0.024701,0.145682
139,1.158333,-0.017520,0.024426,0.045367,-0.010569,0.023181,0.095113,-0.006737,0.024702,0.145689
140,1.166667,-0.017522,0.024424,0.045368,-0.010571,0.023182,0.095111,-0.006736,0.024702,0.145685
141,1.175000,-0.017517,0.024427,0.045367,-0.010569,0.023182,0.095112,-0.006731,0.024703,0.145686
142,1.183333,-0.017523,0.024427,0.045368,-0.010570,0.023181,0.095114,-0.006740,0.024701,0.145689
143,1.191667,-0.017523,0.024422,0.045371,-0.010571,0.023182,0.095112,-0.006735,0.024702,0.145686
144,1.200000,-0.017526,0.024424,0.045371,-0.010576,0.023183,0.095118,-0.006738,0.024702,0.145691
145,1.208333,-0.017527,0.024422,0.045374,-0.010572,0.023186,0.095117,-0.006738,0.024704,0.145690
146,1.216667,-0.017525,0.024422,0.045370,-0.010573,0.023180,0.095112,-0.006736,0.024701,0.145690
147,1.225000,-0.017523,0.024421,0.045370,-0.010568,0.023183,0.095111,-0.006736,0.024700,0.145686
148,1.233333,-0.017517,0.024427,0.045365,-0.010572,0.023183,0.095112,-0.006733,0.024702,0.145688
149,1.241667,-0.017517,0.024427,0.045369,-0.010568,0.023184,0.095113,-0.006736,0.024704,0.145685
150,1.250000,-0.017517,0.024425,0.045368,-0.010566,0.023182,0.095111,-0.006733,0.024699,0.145684
151,1.258333,-0.017520,0.024421,0.045362,-0.010567,0.023179,0.095109,-0.006734,0.024701,0.145685
152,1.266667,-0.017517,0.024429,0.045366,-0.010570,0.023182,0.095112,-0.006732,0.024702,0.145684
153,1.275000,-0.017517,0.024425,0.045366,-0.010570,0.023179,0.095112,-0.006735,0.024706,0.145686
154,1.283333,-0.017526,0.024421,0.045366,-0.010572,0.023182,0.095114,-0.006736,0.024702,0.145687
155,1.291667,-0.017522,0.024428,0.045370,-0.010573,0.023182,0.095115,-0.006739,0.024700,0.145688
156,1.300000,-0.017525,0.024422,0.045371,-0.010571,0.023182,0.095116,-0.006740,0.024701,0.145690
157,1.308333,-0.017523,0.024423,0.045370,-0.010572,0.023178,0.095115,-0.006734,0.024706,0.145690
158,1.316667,-0.017526,0.024421,0.045369,-0.010572,0.023183,0.095115,-0.006736,0.024702,0.145688
159,1.325000,-0.017522,0.024425,0.045367,-0.010569,0.023181,0.095114,-0.006734,0.024705,0.145691
160,1.333333,-0.017520,0.024422,0.045370,-0.010568,0.023182,0.095116,-0.006735,0.024701,0.145689
161,1.341667,-0.017525,0.024425,0.045370,-0.010572,0.023183,0.095114,-0.006736,0.024705,0.145688
162,1.350000,-0.017521,0.024424,0.045370,-0.010571,0.023180,0.095114,-0.006737,0.024704,0.145687
163,1.358333,-0.017523,0.024423,0.045368,-0.010572,0.023181,0.095109,-0.006737,0.024696,0.145685
164,1.366667,-0.017527,0.024417,0.045365,-0.010572,0.023182,0.095111,-0.006736,0.024702,0.145687
165,1.375000,-0.017524,0.024419,0.045368,-0.010572,0.023182,0.095115,-0.006741,0.024706,0.145689
166,1.383333,-0.017521,0.024424,0.045370,-0.010570,0.023181,0.095115,-0.006735,0.024701,0.145687
167,1.391667,-0.017523,0.024427,0.045376,-0.010569,0.023184,0.095115,-0.006734,0.024703,0.145690
168,1.400000,-0.017521,0.024426,0.045373,-0.010571,0.023183,0.095116,-0.006733,0.024700,0.145690
169,1.408333,-0.017520,0.024425,0.045372,-0.010568,0.023183,0.095117,-0.006732,0.024706,0.145687
170,1.416667,-0.017518,0.024426,0.045375,-0.010570,0.023180,0.095113,-0.006734,0.024703,0.145690
171,1.425000,-0.017521,0.024426,0.045368,-0.010567,0.023183,0.095111,-0.006735,0.024701,0.145686
172,1.433333,-0.017520,0.024426,0.045367,-0.010569,0.023184,0.095113,-0.006733,0.024702,0.145685
173,1.441667,-0.017523,0.024427,0.045361,-0.010573,0.023184,0.095112,-0.006735,0.024700,0.145683
174,1.450000,-0.017523,0.024421,0.045367,-0.010571,0.023183,0.095111,-0.006736,0.024706,0.145687
