Frame,Time,Marker 1 X,Marker 1 Y,Marker 1 Z,Marker 2 X,Marker 2 Y,Marker 2 Z,Marker 3 X,Marker 3 Y,Marker 3 Z,Marker 4 X,Marker 4 Y,Marker 4 Z,Marker 5 X,Marker 5 Y,Marker 5 Z,Marker 6 X,Marker 6 Y,Marker 6 Z
53,0.441667,0.038649,0.036728,0.188383,0.043656,0.040543,0.069768,0.035382,0.034675,0.232247,0.038314,0.037786,0.274724,0.044027,0.039558,0.165014,0.045023,0.039949,0.113959
54,0.450000,0.038650,0.036728,0.188386,0.043654,0.040550,0.069766,0.035383,0.034675,0.232245,0.038313,0.037790,0.274730,0.044029,0.039563,0.165012,0.045024,0.039953,0.113952
55,0.458333,0.038649,0.036731,0.188382,0.043652,0.040542,0.069762,0.035380,0.034668,0.232240,0.038315,0.037789,0.274722,0.044030,0.039569,0.165013,0.045022,0.039964,0.113953
56,0.466667,0.038654,0.036730,0.188380,0.043651,0.040544,0.069760,0.035384,0.034673,0.232242,0.038323,0.037788,0.274724,0.044032,0.039567,0.165016,0.045023,0.039959,0.113952
57,0.475000,0.038651,0.036724,0.188382,0.043652,0.040551,0.069760,0.035381,0.034669,0.232243,0.038318,0.037782,0.274719,0.044029,0.039565,0.165010,0.045023,0.039951,0.113947
58,0.483333,0.038648,0.036722,0.188378,0.043649,0.040545,0.069760,0.035378,0.034677,0.232242,0.038314,0.037785,0.274723,0.044030,0.039565,0.165011,0.045021,0.039959,0.113948
59,0.491667,0.038649,0.036730,0.188382,0.043649,0.040547,0.069763,0.035375,0.034675,0.232241,0.038313,0.037776,0.274725,0.044152,0.039632,0.164865,0.045022,0.039947,0.113953
60,0.500000,0.038645,0.036726,0.188382,0.043646,0.040543,0.069768,0.035374,0.034672,0.232246,0.038312,0.037784,0.274728,0.044024,0.039559,0.165019,0.045019,0.039950,0.113952
61,0.508333,0.038643,0.036725,0.188382,0.043640,0.040548,0.069762,0.035373,0.034670,0.232249,0.038314,0.037779,0.274725,0.044024,0.039555,0.165016,0.045016,0.039954,0.113958
62,0.516667,0.038647,0.036725,0.188383,0.043647,0.040546,0.069769,0.035375,0.034669,0.232250,0.038311,0.037782,0.274725,0.044022,0.039552,0.165017,0.045016,0.039949,0.113949
63,0.525000,0.038647,0.036729,0.188386,0.043647,0.040545,0.069767,0.035377,0.034670,0.232243,0.038310,0.037783,0.274722,0.044027,0.039557,0.165021,0.045016,0.039953,0.113953
64,0.533333,0.038646,0.036725,0.188380,0.043649,0.040547,0.069763,0.035383,0.034676,0.232247,0.038314,0.037778,0.274723,0.044029,0.039558,0.165019,0.045020,0.039949,0.113948
65,0.541667,0.038646,0.036724,0.188381,0.043649,0.040547,0.069761,0.035379,0.034677,0.232245,0.038319,0.037786,0.274720,0.044028,0.039562,0.165012,0.045021,0.039961,0.113947
66,0.550000,0.038649,0.036724,0.188382,0.043650,0.040551,0.069761,0.035378,0.034678,0.232243,0.038315,0.037775,0.274716,0.044030,0.039559,0.165015,0.045022,0.039956,0.113948
67,0.558333,0.038652,0.036726,0.188384,0.043651,0.040546,0.069757,0.035380,0.034676,0.232239,0.038314,0.037784,0.274722,0.044029,0.039557,0.165012,0.045024,0.039953,0.113950
68,0.566667,0.038651,0.036728,0.188383,0.043647,0.040549,0.069760,0.035377,0.034672,0.232239,0.038314,0.037776,0.274720,0.044029,0.039560,0.165012,0.045025,0.039956,0.113950
69,0.575000,0.038649,0.036725,0.188382,0.043652,0.040544,0.069766,0.035378,0.034681,0.232242,0.038319,0.037785,0.274723,0.044029,0.039565,0.165018,0.045020,0.039959,0.113946
70,0.583333,0.038648,0.036723,0.188380,0.043649,0.040553,0.069760,0.035379,0.034673,0.232245,0.038316,0.037777,0.274723,0.044155,0.039637,0.164868,0.045020,0.039948,0.113952
71,0.591667,0.038645,0.036730,0.188380,0.043652,0.040554,0.069759,0.035378,0.034670,0.232245,0.038318,0.037777,0.274722,0.044029,0.039562,0.165013,0.045022,0.039950,0.113947
72,0.600000,0.038645,0.036721,0.188387,0.043649,0.040553,0.069766,0.035377,0.034671,0.232244,0.038311,0.037778,0.274724,0.044027,0.039559,0.165016,0.045020,0.039956,0.113950
73,0.608333,0.038645,0.036724,0.188381,0.043649,0.040547,0.069761,0.035377,0.034668,0.232242,0.038314,0.037784,0.274726,0.044023,0.039561,0.165015,0.045017,0.039954,0.113955
74,0.616667,0.038648,0.036723,0.188384,0.043650,0.040550,0.069763,0.035380,0.034668,0.232240,0.038311,0.037784,0.274722,0.044025,0.039557,0.165014,0.045014,0.039954,0.113953
75,0.625000,0.038648,0.036728,0.188381,0.043649,0.040551,0.069767,0.035382,0.034675,0.232245,0.038309,0.037776,0.274718,0.044030,0.039565,0.165015,0.045021,0.039953,0.113952
76,0.633333,0.038644,0.036733,0.188383,0.043648,0.040548,0.069766,0.035380,0.034672,0.232244,0.038316,0.037784,0.274726,0.044026,0.039558,0.165014,0.045024,0.039954,0.113954
77,0.641667,0.038651,0.036726,0.188380,0.043650,0.040541,0.069768,0.035376,0.034667,0.232243,0.038315,0.037783,0.274726,0.044027,0.039558,0.165016,0.045021,0.039960,0.113957
78,0.650000,0.038650,0.036732,0.188383,0.043653,0.040542,0.069769,0.035377,0.034673,0.232240,0.038312,0.037787,0.274720,0.044031,0.039564,0.165017,0.045022,0.039957,0.113953
79,0.658333,0.038652,0.036726,0.188384,0.043651,0.040548,0.069761,0.035384,0.034676,0.232243,0.038320,0.037791,0.274721,0.044033,0.039559,0.165013,0.045025,0.039955,0.113946
80,0.666667,0.038653,0.036732,0.188384,0.043650,0.040556,0.069763,0.035383,0.034677,0.232239,0.038315,0.037789,0.274722,0.044028,0.039565,0.165014,0.045023,0.039962,0.113948
81,0.675000,0.038651,0.036721,0.188378,0.043653,0.040549,0.069759,0.035380,0.034676,0.232242,0.038314,0.037787,0.274720,0.044029,0.039556,0.165012,0.045022,0.039956,0.113951
82,0.683333,0.038649,0.036723,0.188381,0.043649,0.040548,0.069766,0.035379,0.034672,0.232240,0.038316,0.037788,0.274722,0.044025,0.039565,0.165014,0.045021,0.039956,0.113945
83,0.691667,0.038651,0.036727,0.188384,0.043652,0.040546,0.069760,0.035376,0.034678,0.232243,0.038316,0.037789,0.274724,0.044028,0.039565,0.165013,0.045023,0.039964,0.113951
84,0.700000,0.038649,0.036727,0.188390,0.043645,0.040546,0.069771,0.035379,0.034672,0.232245,0.038311,0.037784,0.274727,0.044027,0.039558,0.165018,0.045017,0.039955,0.113958
85,0.708333,0.038653,0.036728,0.188389,0.043652,0.040551,0.069767,0.035375,0.034672,0.232248,0.038311,0.037778,0.274723,0.044152,0.039641,0.164879,0.045017,0.039955,0.113949
